ID,LID,Height,Width,Dir,LinkID
6932,17793,0.2,0.15,1,8983
6933,17794,0.2,0.15,1,8984
6934,17795,0.2,0.15,1,8985
6935,17796,0.2,0.15,1,8987
6936,17797,0.2,0.15,1,8989
6937,17798,0.2,0.15,1,8991
6938,17799,0.2,0.15,1,8993
6939,17800,0.2,0.15,1,8995
6940,17801,0.2,0.15,1,8996
6941,17802,0.2,0.15,1,8996
6942,17803,0.2,0.15,1,9053
6943,17804,0.2,0.15,1,9054
6944,17805,0.2,0.15,1,9056
6945,17806,0.2,0.15,1,9058
6946,17807,0.2,0.15,1,9061
6947,17808,0.2,0.15,1,9063
6948,17809,0.2,0.15,1,9065
6949,17810,0.2,0.15,1,9067
6950,17811,0.2,0.15,1,9069
6951,17812,0.2,0.15,1,9071
6952,17813,0.2,0.15,1,9072
6953,17814,0.2,0.15,1,9072
6954,17815,0.2,0.15,1,9071
6955,17816,0.2,0.15,1,9072
6956,17817,0.2,0.15,1,9073
6957,17818,0.2,0.15,1,9074
6958,17819,0.2,0.15,1,9074
6959,17820,0.2,0.15,1,9048
6960,17821,0.2,0.15,1,9050
6961,17822,0.2,0.15,1,9438
6962,17823,0.2,0.15,1,9439
6963,17824,0.2,0.15,1,9441
6964,17825,0.2,0.15,1,9443
6965,17826,0.2,0.15,1,9445
6966,17827,0.2,0.15,1,9448
6967,17828,0.2,0.15,1,9450
6968,17829,0.2,0.15,1,9452
6969,17830,0.2,0.15,1,9453
6970,17831,0.2,0.15,1,9455
6971,17832,0.2,0.15,1,9457
6972,17833,0.2,0.15,1,9459
6973,17834,0.2,0.15,1,9461
6974,17835,0.2,0.15,1,9463
6975,17836,0.2,0.15,1,9465
6976,17837,0.2,0.15,1,9467
6977,17838,0.2,0.15,1,9468
6978,17839,0.2,0.15,1,9469
6979,17840,0.2,0.15,1,9471
6980,17841,0.2,0.15,1,9473
6981,17842,0.2,0.15,1,9475
6982,17843,0.2,0.15,1,9476
6983,17844,0.2,0.15,1,9478
6984,17845,0.2,0.15,1,9480
6985,17846,0.2,0.15,1,9482
6986,17847,0.2,0.15,1,9484
6987,17848,0.2,0.15,1,9486
6988,17849,0.2,0.15,1,9488
6989,17850,0.2,0.15,1,9490
6990,17851,0.2,0.15,1,9492
6991,17852,0.2,0.15,1,9494
6992,17853,0.2,0.15,1,9496
6993,17854,0.2,0.15,1,9498
6994,17855,0.2,0.15,1,9500
6995,17856,0.2,0.15,1,9502
6996,17857,0.2,0.15,1,9504
6997,17858,0.2,0.15,1,9506
6998,17859,0.2,0.15,1,9508
6999,17860,0.2,0.15,1,9510
7000,17861,0.2,0.15,1,9512
7001,17862,0.2,0.15,1,9513
7002,17863,0.2,0.15,1,9515
7003,17864,0.2,0.15,1,9517
7004,17865,0.2,0.15,1,9519
7005,17866,0.2,0.15,1,9521
7006,17867,0.2,0.15,1,9523
7007,17868,0.2,0.15,1,9525
7008,17869,0.2,0.15,1,9527
7009,17870,0.2,0.15,1,9529
7010,17871,0.2,0.15,1,9531
7011,17872,0.2,0.15,1,9532
7012,17873,0.2,0.15,1,9534
7013,17874,0.2,0.15,1,9535
7014,17875,0.2,0.15,1,9536
7015,17876,0.2,0.15,1,9537
7016,17877,0.2,0.15,1,9437
7017,17878,0.2,0.15,1,16839
7018,17879,0.2,0.15,1,16840
7019,17880,0.2,0.15,1,16841
7020,17881,0.2,0.15,1,16842
7021,17882,0.2,0.15,1,16843
7022,17883,0.2,0.15,1,8647
7023,17884,0.2,0.15,1,8648
7024,17885,0.2,0.15,1,8651
7025,17886,0.2,0.15,1,8652
7026,17887,0.2,0.15,1,8654
7027,17888,0.2,0.15,1,8656
7028,17889,0.2,0.15,1,8658
7029,17890,0.2,0.15,1,8660
7030,17891,0.2,0.15,1,8662
7031,17892,0.2,0.15,1,8664
7032,17893,0.2,0.15,1,8666
7033,17894,0.2,0.15,1,8668
7034,17895,0.2,0.15,1,8670
7035,17896,0.2,0.15,1,8671
7036,17897,0.2,0.15,1,8673
7037,17898,0.2,0.15,1,8675
7038,17899,0.2,0.15,1,8676
7039,17900,0.2,0.15,1,8676
7040,17901,0.2,0.15,1,8677
7041,17902,0.2,0.15,1,8678
7042,17903,0.2,0.15,1,8680
7043,17904,0.2,0.15,1,8681
7044,17905,0.2,0.15,1,8682
7045,17906,0.2,0.15,1,8683
7046,17907,0.2,0.15,1,8685
7047,17908,0.2,0.15,1,8688
7048,17909,0.2,0.15,1,8689
7049,17910,0.2,0.15,1,8694
7050,17911,0.2,0.15,1,8695
7051,17912,0.2,0.15,1,8696
7052,17913,0.2,0.15,1,8697
7053,17914,0.2,0.15,1,8699
7054,17915,0.2,0.15,1,8703
7055,17916,0.2,0.15,1,8704
7056,17917,0.2,0.15,1,8708
7057,17918,0.2,0.15,1,8709
7058,17919,0.2,0.15,1,8711
7059,17920,0.2,0.15,1,8712
7060,17921,0.2,0.15,1,8712
7061,17922,0.2,0.15,1,8713
7062,17923,0.2,0.15,1,8716
7063,17924,0.2,0.15,1,8717
7064,17925,0.2,0.15,1,8718
7065,17926,0.2,0.15,1,8719
7066,17927,0.2,0.15,1,8721
7067,17928,0.2,0.15,1,8723
7068,17929,0.2,0.15,1,8724
7069,17930,0.2,0.15,1,8728
7070,17931,0.2,0.15,1,8733
7071,17932,0.2,0.15,1,8734
7072,17933,0.2,0.15,1,8736
7073,17934,0.2,0.15,1,8738
7074,17935,0.2,0.15,1,8739
7075,17936,0.2,0.15,1,8740
7076,17937,0.2,0.15,1,8741
7077,17938,0.2,0.15,1,8629
7078,17939,0.2,0.15,1,10812
7079,17940,0.2,0.15,1,10818
7080,17941,0.2,0.15,1,10819
7081,17942,0.2,0.15,1,10820
7082,17943,0.2,0.15,1,8629
7083,17944,0.2,0.15,1,8629
7084,17945,0.2,0.15,1,8629
7085,17946,0.2,0.15,1,8629
7086,17947,0.2,0.15,1,4428
7087,17948,0.2,0.15,1,4429
7088,17949,0.2,0.15,1,16812
7089,17950,0.2,0.15,1,16814
7090,17951,0.2,0.15,1,16815
7091,17952,0.25,0.2,1,16398
7092,17953,0.25,0.2,1,16507
7093,17954,0.25,0.2,1,16507
7094,17955,0.25,0.2,1,16507
7095,17956,0.25,0.2,1,16505
7096,17957,0.25,0.2,1,16503
7097,17958,0.25,0.2,1,16501
7098,17959,0.25,0.2,1,16500
7099,17960,0.25,0.2,1,16498
7100,17961,0.25,0.2,1,16496
7101,17962,0.25,0.2,1,16495
7102,17963,0.25,0.2,1,16494
7103,17964,0.25,0.2,1,16494
7104,17965,0.25,0.2,1,16494
7105,17966,0.25,0.2,1,16491
7106,17967,0.25,0.2,1,16490
7107,17968,0.25,0.2,1,16489
7108,17969,0.25,0.2,1,16487
7109,17970,0.25,0.2,1,16487
7110,17971,0.25,0.2,1,16486
7111,17972,0.25,0.2,1,7863
7112,17973,0.25,0.2,1,7863
7113,17974,0.25,0.2,1,7862
7114,17975,0.25,0.2,1,7861
7115,17976,0.25,0.2,1,7860
7116,17977,0.25,0.2,1,7859
7117,17978,0.25,0.2,1,7858
7118,17979,0.25,0.2,1,7856
7119,17980,0.25,0.2,1,8954
7120,17981,0.25,0.2,1,8953
7121,17982,0.25,0.2,1,8952
7122,17983,0.25,0.2,1,8951
7123,17984,0.25,0.2,1,8950
7124,17985,0.25,0.2,1,8948
7125,17986,0.25,0.2,1,8947
7126,17987,0.25,0.2,1,8947
7127,17988,0.25,0.2,1,8946
7128,17989,0.25,0.2,1,7835
7129,17990,0.25,0.2,1,8945
7130,17991,0.25,0.2,1,7833
7131,17992,0.25,0.2,1,7832
7132,17993,0.25,0.2,1,7831
7133,17994,0.25,0.2,1,7830
7134,17995,0.25,0.2,1,7829
7135,17996,0.25,0.2,1,7828
7136,17997,0.25,0.2,1,7827
7137,17998,0.25,0.2,1,7826
7138,17999,0.25,0.2,1,7825
7139,18000,0.25,0.2,1,7824
7140,18001,0.25,0.2,1,7823
7141,18002,0.25,0.2,1,7821
7142,18003,0.25,0.2,1,7820
7143,18004,0.25,0.2,1,7819
7144,18005,0.25,0.2,1,7817
7145,18006,0.25,0.2,1,7816
7146,18007,0.25,0.2,1,7815
7147,18008,0.25,0.2,1,7814
7148,18009,0.25,0.2,1,7813
7149,18010,0.25,0.2,1,7812
7150,18011,0.25,0.2,1,7811
7151,18012,0.25,0.2,1,7810
7152,18013,0.25,0.2,1,7809
7153,18014,0.25,0.2,1,7808
7154,18015,0.25,0.2,1,7807
7155,18016,0.25,0.2,1,7806
7156,18017,0.25,0.2,1,7805
7157,18018,0.25,0.2,1,7804
7158,18019,0.25,0.2,1,7803
7159,18020,0.25,0.2,1,7802
7160,18021,0.25,0.2,1,7801
7161,18022,0.25,0.2,1,7800
7162,18023,0.25,0.2,1,7799
7163,18024,0.25,0.2,1,7798
7164,18025,0.25,0.2,1,7797
7165,18026,0.25,0.2,1,7796
7166,18027,0.25,0.2,1,7794
7167,18028,0.25,0.2,1,7793
7168,18029,0.25,0.2,1,7792
7169,18030,0.25,0.2,1,7791
7170,18031,0.25,0.2,1,7790
7171,18032,0.25,0.2,1,7789
7172,18033,0.25,0.2,1,7788
7173,18034,0.25,0.2,1,7787
7174,18035,0.25,0.2,1,7786
7175,18036,0.25,0.2,1,7785
7176,18037,0.25,0.2,1,7784
7177,18038,0.25,0.2,1,7783
7178,18039,0.25,0.2,1,7782
7179,18040,0.25,0.2,1,7781
7180,18041,0.25,0.2,1,7779
7181,18042,0.25,0.2,1,7777
7182,18043,0.25,0.2,1,7776
7183,18044,0.25,0.2,1,7774
7184,18045,0.25,0.2,1,7772
7185,18046,0.25,0.2,1,7770
7186,18047,0.25,0.2,1,7770
7187,18048,0.25,0.2,1,7769
7188,18049,0.25,0.2,1,7762
7189,18050,0.25,0.2,1,7760
7190,18051,0.25,0.2,1,7759
7191,18052,0.25,0.2,1,7758
7192,18053,0.25,0.2,1,7757
7193,18054,0.25,0.2,1,7756
7194,18055,0.25,0.2,1,7755
7195,18056,0.25,0.2,1,7753
7196,18057,0.25,0.2,1,7752
7197,18058,0.25,0.2,1,7751
7198,18059,0.25,0.2,1,7750
7199,18060,0.25,0.2,1,7749
7200,18061,0.25,0.2,1,7748
7201,18062,0.25,0.2,1,7747
7202,18063,0.25,0.2,1,7746
7203,18064,0.25,0.2,1,7745
7204,18065,0.25,0.2,1,7744
7205,18066,0.25,0.2,1,7743
7206,18067,0.25,0.2,1,7742
7207,18068,0.25,0.2,1,7740
7208,18069,0.25,0.2,1,7739
7209,18070,0.25,0.2,1,7738
7210,18071,0.25,0.2,1,7737
7211,18072,0.25,0.2,1,7735
7212,18073,0.25,0.2,1,7734
7213,18074,0.25,0.2,1,7732
7214,18075,0.25,0.2,1,7731
7215,18076,0.25,0.2,1,7730
7216,18077,0.25,0.2,1,7728
7217,18078,0.25,0.2,1,7727
7218,18079,0.25,0.2,1,7725
7219,18080,0.25,0.2,1,7724
7220,18081,0.25,0.2,1,16638
7221,18082,0.25,0.2,1,16638
7222,18083,0.25,0.2,1,16637
7223,18084,0.25,0.2,1,16636
7224,18085,0.25,0.2,1,16635
7225,18086,0.25,0.2,1,16634
7226,18087,0.25,0.2,1,16633
7227,18088,0.25,0.2,1,16632
7228,18089,0.25,0.2,1,16631
7229,18090,0.25,0.2,1,16630
7230,18091,0.25,0.2,1,16630
7231,18092,0.25,0.2,1,16629
7232,18093,0.25,0.2,1,16628
7233,18094,0.25,0.2,1,7701
7234,18095,0.25,0.2,1,7700
7235,18096,0.25,0.2,1,7699
7236,18097,0.25,0.2,1,7698
7237,18098,0.25,0.2,1,7698
7238,18099,0.25,0.2,1,7698
7239,18100,0.25,0.2,1,7697
7240,18101,0.25,0.2,1,7696
7241,18102,0.25,0.2,1,7695
7242,18103,0.25,0.2,1,7694
7243,18104,0.25,0.2,1,7692
7244,18105,0.25,0.2,1,7690
7245,18106,0.25,0.2,1,7689
7246,18107,0.25,0.2,1,7688
7247,18108,0.25,0.2,1,7686
7248,18109,0.25,0.2,1,7685
7249,18110,0.25,0.2,1,7684
7250,18111,0.25,0.2,1,7683
7251,18112,0.25,0.2,1,7681
7252,18113,0.25,0.2,1,7679
7253,18114,0.25,0.2,1,7678
7254,18115,0.25,0.2,1,7677
7255,18116,0.25,0.2,1,7676
7256,18117,0.25,0.2,1,7675
7257,18118,0.25,0.2,1,7674
7258,18119,0.25,0.2,1,7673
7259,18120,0.25,0.2,1,7672
7260,18121,0.25,0.2,1,7672
7261,18122,0.25,0.2,1,7671
7262,18123,0.25,0.2,1,7670
7263,18124,0.25,0.2,1,7669
7264,18125,0.25,0.2,1,7668
7265,18126,0.25,0.2,1,7667
7266,18127,0.25,0.2,1,7666
7267,18128,0.25,0.2,1,7665
7268,18129,0.25,0.2,1,7664
7269,18130,0.25,0.2,1,7663
7270,18131,0.25,0.2,1,7663
7271,18132,0.25,0.2,1,7662
7272,18133,0.25,0.2,1,7655
7273,18134,0.25,0.2,1,7654
7274,18135,0.25,0.2,1,7654
7275,18136,0.25,0.2,1,7653
7276,18137,0.25,0.2,1,7652
7277,18138,0.25,0.2,1,7651
7278,18139,0.25,0.2,1,7650
7279,18140,0.25,0.2,1,7649
7280,18141,0.25,0.2,1,7648
7281,18142,0.25,0.2,1,7647
7282,18143,0.25,0.2,1,7645
7283,18144,0.25,0.2,1,7644
7284,18145,0.25,0.2,1,7643
7285,18146,0.25,0.2,1,7642
7286,18147,0.25,0.2,1,7642
7287,18148,0.25,0.2,1,7641
7288,18149,0.25,0.2,1,7640
7289,18150,0.25,0.2,1,7639
7290,18151,0.25,0.2,1,7638
7291,18152,0.25,0.2,1,7637
7292,18153,0.25,0.2,1,7635
7293,18154,0.25,0.2,1,7634
7294,18155,0.25,0.2,1,7633
7295,18156,0.25,0.2,1,7632
7296,18157,0.25,0.2,1,7631
7297,18158,0.25,0.2,1,7630
7298,18159,0.25,0.2,1,7629
7299,18160,0.25,0.2,1,7628
7300,18161,0.25,0.2,1,7627
7301,18162,0.25,0.2,1,7626
7302,18163,0.25,0.2,1,7625
7303,18164,0.25,0.2,1,7624
7304,18165,0.25,0.2,1,7623
7305,18166,0.25,0.2,1,7622
7306,18167,0.25,0.2,1,7621
7307,18168,0.25,0.2,1,7620
7308,18169,0.25,0.2,1,7620
7309,18170,0.25,0.2,1,7620
7310,18171,0.25,0.2,1,16655
7311,18172,0.25,0.2,1,10674
7312,18173,0.25,0.2,1,10671
7313,18174,0.25,0.2,1,10668
7314,18175,0.25,0.2,1,10666
7315,18176,0.25,0.2,1,10664
7316,18177,0.25,0.2,1,10663
7317,18178,0.25,0.2,1,10661
7318,18179,0.25,0.2,1,10659
7319,18180,0.25,0.2,1,10657
7320,18181,0.25,0.2,1,10655
7321,18182,0.25,0.2,1,10653
7322,18183,0.25,0.2,1,10651
7323,18184,0.25,0.2,1,10648
7324,18185,0.25,0.2,1,10645
7325,18186,0.25,0.2,1,10643
7326,18187,0.25,0.2,1,10640
7327,18188,0.25,0.2,1,11137
7328,18189,0.25,0.2,1,11137
7329,18190,0.25,0.2,1,11136
7330,18191,0.25,0.2,1,11135
7331,18192,0.25,0.2,1,11135
7332,18193,0.25,0.2,1,11134
7333,18194,0.25,0.2,1,11133
7334,18195,0.25,0.2,1,11132
7335,18196,0.25,0.2,1,11131
7336,18197,0.25,0.2,1,11130
7337,18198,0.25,0.2,1,11129
7338,18199,0.25,0.2,1,11128
7339,18200,0.25,0.2,1,11127
7340,18201,0.25,0.2,1,11126
7341,18202,0.25,0.2,1,11125
7342,18203,0.25,0.2,1,11124
7343,18204,0.25,0.2,1,11123
7344,18205,0.25,0.2,1,11122
7345,18206,0.25,0.2,1,11121
7346,18207,0.25,0.2,1,10726
7347,18208,0.25,0.2,1,10724
7348,18209,0.25,0.2,1,10723
7349,18210,0.25,0.2,1,10722
7350,18211,0.25,0.2,1,10721
7351,18212,0.25,0.2,1,10720
7352,18213,0.25,0.2,1,10720
7353,18214,0.25,0.2,1,10718
7354,18215,0.25,0.2,1,10717
7355,18216,0.25,0.2,1,10716
7356,18217,0.25,0.2,1,10715
7357,18218,0.25,0.2,1,10714
7358,18219,0.25,0.2,1,10713
7359,18220,0.25,0.2,1,10712
7360,18221,0.25,0.2,1,10711
7361,18222,0.25,0.2,1,10710
7362,18223,0.25,0.2,1,10709
7363,18224,0.25,0.2,1,10708
7364,18225,0.25,0.2,1,10707
7365,18226,0.25,0.2,1,10706
7366,18227,0.25,0.2,1,10705
7367,18228,0.25,0.2,1,10704
7368,18229,0.25,0.2,1,10704
7369,18230,0.25,0.2,1,10703
7370,18231,0.25,0.2,1,10702
7371,18232,0.25,0.2,1,10701
7372,18233,0.25,0.2,1,10700
7373,18234,0.25,0.2,1,10699
7374,18235,0.25,0.2,1,10697
7375,18236,0.25,0.2,1,10695
7376,18237,0.25,0.2,1,10692
7377,18238,0.25,0.2,1,10689
7378,18239,0.25,0.2,1,10687
7379,18240,0.25,0.2,1,10686
7380,18241,0.25,0.2,1,10685
7381,18242,0.25,0.2,1,10685
7382,18243,0.25,0.2,1,10545
7383,18244,0.25,0.2,1,10543
7384,18245,0.25,0.2,1,10542
7385,18246,0.25,0.2,1,10540
7386,18247,0.25,0.2,1,10538
7387,18248,0.25,0.2,1,10536
7388,18249,0.25,0.2,1,10534
7389,18250,0.25,0.2,1,10532
7390,18251,0.25,0.2,1,16495
7391,18252,0.25,0.2,1,16496
7392,18253,0.25,0.2,1,16497
7393,18254,0.25,0.2,1,16498
7394,18255,0.25,0.2,1,16500
7395,18256,0.25,0.2,1,16501
7396,18257,0.25,0.2,1,16503
7397,18258,0.25,0.2,1,16505
7398,18259,0.25,0.2,1,10516
7399,18260,0.25,0.2,1,10516
7400,18261,0.25,0.2,1,16284
7401,18262,0.25,0.2,1,16289
7402,18263,0.25,0.2,1,7832
7403,18264,0.25,0.2,1,7834
7404,18265,0.25,0.2,1,7835
7405,18266,0.25,0.2,1,8947
7406,18267,0.25,0.2,1,8948
7407,18268,0.25,0.2,1,8949
7408,18269,0.25,0.2,1,8950
7409,18270,0.25,0.2,1,8951
7410,18271,0.25,0.2,1,10558
7411,18272,0.25,0.2,1,10556
7412,18273,0.25,0.2,1,8954
7413,18274,0.25,0.2,1,10632
7414,18275,0.25,0.2,1,10630
7415,18276,0.25,0.2,1,10627
7416,18277,0.25,0.2,1,10625
7417,18278,0.25,0.2,1,10623
7418,18279,0.25,0.2,1,10620
7419,18280,0.25,0.2,1,10619
7420,18281,0.25,0.2,1,10618
7421,18282,0.25,0.2,1,10616
7422,18283,0.25,0.2,1,10615
7423,18284,0.25,0.2,1,10613
7424,18285,0.25,0.2,1,10611
7425,18286,0.25,0.2,1,10609
7426,18287,0.25,0.2,1,10607
7427,18288,0.25,0.2,1,10605
7428,18289,0.25,0.2,1,10602
7429,18290,0.25,0.2,1,10600
7430,18291,0.25,0.2,1,10599
7431,18292,0.25,0.2,1,10592
7432,18293,0.25,0.2,1,10590
7433,18294,0.25,0.2,1,10588
7434,18295,0.25,0.2,1,10586
7435,18296,0.25,0.2,1,10584
7436,18297,0.25,0.2,1,10582
7437,18298,0.25,0.2,1,10580
7438,18299,0.25,0.2,1,10578
7439,18300,0.25,0.2,1,10576
7440,18301,0.25,0.2,1,10574
7441,18302,0.25,0.2,1,10573
7442,18303,0.25,0.2,1,10573
7443,18304,0.25,0.2,1,7237
7444,18305,0.25,0.2,1,7239
7445,18306,0.25,0.2,1,7241
7446,18307,0.25,0.2,1,7243
7447,18308,0.25,0.2,1,7246
7448,18309,0.25,0.2,1,7247
7449,18310,0.25,0.2,1,7248
7450,18311,0.25,0.2,1,7249
7451,18312,0.25,0.2,1,7250
7452,18313,0.25,0.2,1,7251
7453,18314,0.25,0.2,1,7217
7454,18315,0.25,0.2,1,7216
7455,18316,0.25,0.2,1,7215
7456,18317,0.25,0.2,1,7214
7457,18318,0.25,0.2,1,7213
7458,18319,0.25,0.2,1,7212
7459,18320,0.25,0.2,1,7211
7460,18321,0.25,0.2,1,7210
7461,18322,0.25,0.2,1,7210
7462,18323,0.25,0.2,1,7209
7463,18324,0.25,0.2,1,7208
7464,18325,0.25,0.2,1,7207
7465,18326,0.25,0.2,1,7206
7466,18327,0.25,0.2,1,7205
7467,18328,0.25,0.2,1,7204
7468,18329,0.25,0.2,1,7203
7469,18330,0.25,0.2,1,7202
7470,18331,0.25,0.2,1,7201
7471,18332,0.25,0.2,1,7200
7472,18333,0.25,0.2,1,7199
7473,18334,0.25,0.2,1,7198
7474,18335,0.25,0.2,1,7196
7475,18336,0.25,0.2,1,7193
7476,18337,0.25,0.2,1,7191
7477,18338,0.25,0.2,1,7190
7478,18339,0.25,0.2,1,7189
7479,18340,0.25,0.2,1,7188
7480,18341,0.25,0.2,1,7187
7481,18342,0.25,0.2,1,7185
7482,18343,0.25,0.2,1,12065
7483,18344,0.25,0.2,1,12066
7484,18345,0.25,0.2,1,12067
7485,18346,0.25,0.2,1,7181
7486,18347,0.25,0.2,1,7180
7487,18348,0.25,0.2,1,12070
7488,18349,0.25,0.2,1,12071
7489,18350,0.25,0.2,1,12072
7490,18351,0.25,0.2,1,7176
7491,18352,0.25,0.2,1,7175
7492,18353,0.25,0.2,1,12074
7493,18354,0.25,0.2,1,7174
7494,18355,0.25,0.2,1,12075
7495,18356,0.25,0.2,1,7302
7496,18357,0.25,0.2,1,7302
7497,18358,0.25,0.2,1,7302
7498,18359,0.25,0.2,1,7303
7499,18360,0.25,0.2,1,7303
7500,18361,0.25,0.2,1,7305
7501,18362,0.25,0.2,1,7307
7502,18363,0.25,0.2,1,7308
7503,18364,0.25,0.2,1,7309
7504,18365,0.25,0.2,1,7310
7505,18366,0.25,0.2,1,7311
7506,18367,0.25,0.2,1,7312
7507,18368,0.25,0.2,1,7313
7508,18369,0.25,0.2,1,7314
7509,18370,0.25,0.2,1,7315
7510,18371,0.25,0.2,1,7153
7511,18372,0.25,0.2,1,7152
7512,18373,0.25,0.2,1,7151
7513,18374,0.25,0.2,1,7150
7514,18375,0.25,0.2,1,7149
7515,18376,0.25,0.2,1,7147
7516,18377,0.25,0.2,1,7146
7517,18378,0.25,0.2,1,7145
7518,18379,0.25,0.2,1,7144
7519,18380,0.25,0.2,1,7143
7520,18381,0.25,0.2,1,7143
7521,18382,0.25,0.2,1,7143
7522,18383,0.25,0.2,1,7302
7523,18384,0.25,0.2,1,7303
7524,18385,0.25,0.2,1,7304
7525,18386,0.25,0.2,1,7305
7526,18387,0.25,0.2,1,7306
7527,18388,0.25,0.2,1,7307
7528,18389,0.25,0.2,1,7308
7529,18390,0.25,0.2,1,7309
7530,18391,0.25,0.2,1,7311
7531,18392,0.25,0.2,1,7312
7532,18393,0.25,0.2,1,7314
7533,18394,0.25,0.2,1,7315
7534,18395,0.25,0.2,1,7317
7535,18396,0.25,0.2,1,7319
7536,18397,0.25,0.2,1,7320
7537,18398,0.25,0.2,1,7322
7538,18399,0.25,0.2,1,7323
7539,18400,0.25,0.2,1,7325
7540,18401,0.25,0.2,1,7325
7541,18402,0.25,0.2,1,7326
7542,18403,0.25,0.2,1,7326
7543,18404,0.25,0.2,1,7326
7544,18405,0.25,0.2,1,12075
7545,18406,0.25,0.2,1,12074
7546,18407,0.25,0.2,1,12073
7547,18408,0.25,0.2,1,7178
7548,18409,0.25,0.2,1,12067
7549,18410,0.25,0.2,1,12065
7550,18411,0.25,0.2,1,12063
7551,18412,0.25,0.2,1,12060
7552,18413,0.25,0.2,1,7279
7553,18414,0.25,0.2,1,7277
7554,18415,0.25,0.2,1,7276
7555,18416,0.25,0.2,1,7275
7556,18417,0.25,0.2,1,7274
7557,18418,0.25,0.2,1,7273
7558,18419,0.25,0.2,1,7272
7559,18420,0.25,0.2,1,7271
7560,18421,0.25,0.2,1,7270
7561,18422,0.25,0.2,1,7270
7562,18423,0.25,0.2,1,7269
7563,18424,0.25,0.2,1,7268
7564,18425,0.25,0.2,1,7266
7565,18426,0.25,0.2,1,7265
7566,18427,0.25,0.2,1,7264
7567,18428,0.25,0.2,1,7262
7568,18429,0.25,0.2,1,7261
7569,18430,0.25,0.2,1,7261
7570,18431,0.25,0.2,1,7259
7571,18432,0.25,0.2,1,7258
7572,18433,0.25,0.2,1,7257
7573,18434,0.25,0.2,1,7256
7574,18435,0.25,0.2,1,7255
7575,18436,0.25,0.2,1,7254
7576,18437,0.25,0.2,1,7254
7577,18438,0.25,0.2,1,7252
7578,18439,0.25,0.2,1,7251
7579,18440,0.25,0.2,1,7249
7580,18441,0.25,0.2,1,7248
7581,18442,0.25,0.2,1,7247
7582,18443,0.25,0.2,1,7246
7583,18444,0.25,0.2,1,7244
7584,18445,0.25,0.2,1,7242
7585,18446,0.25,0.2,1,7240
7586,18447,0.25,0.2,1,7238
7587,18448,0.25,0.2,1,7237
7588,18449,0.25,0.2,1,7237
7589,18450,0.25,0.2,1,7236
7590,18451,0.25,0.2,1,7236
7591,18452,0.25,0.2,1,6608
7592,18453,0.25,0.2,1,6608
7593,18454,0.25,0.2,1,6608
7594,18455,0.25,0.2,1,6607
7595,18456,0.25,0.2,1,6606
7596,18457,0.25,0.2,1,6605
7597,18458,0.25,0.2,1,6604
7598,18459,0.25,0.2,1,6603
7599,18460,0.25,0.2,1,6602
7600,18461,0.25,0.2,1,6601
7601,18462,0.25,0.2,1,6600
7602,18463,0.25,0.2,1,6599
7603,18464,0.25,0.2,1,6598
7604,18465,0.25,0.2,1,6597
7605,18466,0.25,0.2,1,6596
7606,18467,0.25,0.2,1,6595
7607,18468,0.25,0.2,1,6594
7608,18469,0.25,0.2,1,10767
7609,18470,0.25,0.2,1,10767
7610,18471,0.25,0.2,1,10766
7611,18472,0.25,0.2,1,10765
7612,18473,0.25,0.2,1,10765
7613,18474,0.25,0.2,1,10764
7614,18475,0.25,0.2,1,10763
7615,18476,0.25,0.2,1,10762
7616,18477,0.25,0.2,1,10761
7617,18478,0.25,0.2,1,10759
7618,18479,0.25,0.2,1,10757
7619,18480,0.25,0.2,1,10753
7620,18481,0.25,0.2,1,10749
7621,18482,0.25,0.2,1,10748
7622,18483,0.25,0.2,1,10748
7623,18484,0.25,0.2,1,10748
7624,18485,0.06,0.06,1,13200
7625,18486,0.06,0.06,1,13202
7626,18487,0.06,0.06,1,13204
7627,18488,0.06,0.06,1,13206
7628,18489,0.06,0.06,1,13209
7629,18490,0.06,0.06,1,13210
7630,18491,0.06,0.06,1,13211
7631,18492,0.06,0.06,1,13212
7632,18493,0.06,0.06,1,17598
7633,18494,0.06,0.06,1,17602
7634,18495,0.06,0.06,1,13492
7635,18496,0.06,0.06,1,13496
7636,18497,0.06,0.06,1,13499
7637,18498,0.06,0.06,1,13502
7638,18499,0.06,0.06,1,13504
7639,18500,0.06,0.06,1,13505
7640,18501,0.06,0.06,1,13507
7641,18502,0.06,0.06,1,13509
7642,18503,0.06,0.06,1,13511
7643,18504,0.06,0.06,1,13513
7644,18505,0.06,0.06,1,13515
7645,18506,0.06,0.06,1,16945
7646,18507,0.06,0.06,1,8918
7647,18508,0.06,0.06,1,13544
7648,18509,0.06,0.06,1,13546
7649,18510,0.06,0.06,1,13548
7650,18511,0.06,0.06,1,13550
7651,18512,0.06,0.06,1,13552
7652,18513,0.06,0.06,1,13554
7653,18514,0.06,0.06,1,13556
7654,18515,0.06,0.06,1,13558
7655,18516,0.06,0.06,1,13560
7656,18517,0.06,0.06,1,13563
7657,18518,0.06,0.06,1,13565
7658,18519,0.06,0.06,1,13567
7659,18520,0.06,0.06,1,17544
7660,18521,0.06,0.06,1,17571
7661,18522,0.06,0.06,1,13575
7662,18523,0.06,0.06,1,13578
7663,18524,0.06,0.06,1,13580
7664,18525,0.06,0.06,1,13582
7665,18526,0.06,0.06,1,13584
7666,18527,0.06,0.06,1,13586
